Entity,Code,Date,Total confirmed cases ,,,,,
Oceania,,27-Jan-20,4,,,,,
Oceania,,28-Jan-20,4,,,,,
Oceania,,29-Jan-20,4,,,,,
Oceania,,30-Jan-20,6,,,,,
Oceania,,31-Jan-20,7,,,,,
Oceania,,1-Feb-20,9,,,,,
Oceania,,2-Feb-20,11,,,,,
Oceania,,3-Feb-20,11,,,,,
Oceania,,4-Feb-20,11,,,,,
Oceania,,5-Feb-20,12,,,,,
Oceania,,6-Feb-20,13,,,,,
Oceania,,7-Feb-20,14,,,,,
Oceania,,8-Feb-20,14,,,,,
Oceania,,9-Feb-20,14,,,,,
Oceania,,10-Feb-20,14,,,,,
Oceania,,11-Feb-20,14,,,,,
Oceania,,12-Feb-20,14,,,,,
Oceania,,13-Feb-20,14,,,,,
Oceania,,14-Feb-20,15,,,,,
Oceania,,15-Feb-20,15,,,,,
Oceania,,16-Feb-20,15,,,,,
Oceania,,17-Feb-20,15,,,,,
Oceania,,18-Feb-20,15,,,,,
Oceania,,19-Feb-20,15,,,,,
Oceania,,20-Feb-20,15,,,,,
Oceania,,21-Feb-20,17,,,,,
Oceania,,22-Feb-20,21,,,,,
Oceania,,23-Feb-20,22,,,,,
Oceania,,24-Feb-20,22,,,,,
Oceania,,25-Feb-20,22,,,,,
Oceania,,26-Feb-20,22,,,,,
Oceania,,27-Feb-20,23,,,,,
Oceania,,28-Feb-20,24,,,,,
Oceania,,29-Feb-20,26,,,,,
Oceania,,1-Mar-20,27,,,,,
Oceania,,2-Mar-20,30,,,,,
Oceania,,3-Mar-20,34,,,,,
Oceania,,4-Mar-20,43,,,,,
Oceania,,5-Mar-20,55,,,,,
Oceania,,6-Mar-20,63,,,,,
Oceania,,7-Mar-20,68,,,,,
Oceania,,8-Mar-20,79,,,,,
Oceania,,9-Mar-20,85,,,,,
Oceania,,10-Mar-20,105,,,,,
Oceania,,11-Mar-20,117,,,,,
Oceania,,12-Mar-20,131,,,,,
Oceania,,13-Mar-20,161,,,,,
Oceania,,14-Mar-20,203,,,,,
Oceania,,15-Mar-20,257,,,,,
Oceania,,16-Mar-20,306,,,,,
Oceania,,17-Mar-20,383,,,,,
Oceania,,18-Mar-20,474,,,,,
Oceania,,19-Mar-20,599,,,,,
Oceania,,20-Mar-20,764,,,,,
Oceania,,21-Mar-20,960,,,,,
Oceania,,22-Mar-20,1203,,,,,
Oceania,,23-Mar-20,1865,,,,,
Oceania,,24-Mar-20,2029,,,,,
Oceania,,25-Mar-20,2684,,,,,
Oceania,,26-Mar-20,3143,,,,,
Oceania,,27-Mar-20,3604,,,,,
Oceania,,28-Mar-20,3896,,,,,
Oceania,,29-Mar-20,4395,,,,,
Oceania,,30-Mar-20,4757,,,,,
Oceania,,31-Mar-20,5324,,,,,
Oceania,,1-Apr-20,5488,,,,,
Oceania,,2-Apr-20,5843,,,,,
Oceania,,3-Apr-20,6147,,,,,
Oceania,,4-Apr-20,6537,,,,,
Oceania,,5-Apr-20,6731,,,,,
Oceania,,6-Apr-20,6847,,,,,
Oceania,,7-Apr-20,6981,,,,,
Oceania,,8-Apr-20,7136,,,,,
Oceania,,9-Apr-20,7266,,,,,
Oceania,,10-Apr-20,7392,,,,,
Oceania,,11-Apr-20,7501,,,,,
Oceania,,12-Apr-20,7569,,,,,
Oceania,,13-Apr-20,7619,,,,,
Oceania,,14-Apr-20,7674,,,,,
Oceania,,15-Apr-20,7733,,,,,
Oceania,,16-Apr-20,7781,,,,,
Oceania,,17-Apr-20,7828,,,,,
Oceania,,18-Apr-20,7874,,,,,
Oceania,,19-Apr-20,7931,,,,,
Oceania,,20-Apr-20,7964,,,,,
Oceania,,21-Apr-20,7981,,,,,
Oceania,,22-Apr-20,8009,,,,,
Oceania,,23-Apr-20,8018,,,,,
Oceania,,24-Apr-20,8036,,,,,
Oceania,,25-Apr-20,8060,,,,,
Oceania,,26-Apr-20,8080,,,,,
Oceania,,27-Apr-20,8092,,,,,
Oceania,,28-Apr-20,8109,,,,,
Oceania,,29-Apr-20,8125,,,,,
Oman,OMN,25-Feb-20,2,,,,,
Oman,OMN,26-Feb-20,4,,,,,
Oman,OMN,27-Feb-20,4,,,,,
Oman,OMN,28-Feb-20,6,,,,,
Oman,OMN,29-Feb-20,6,,,,,
Oman,OMN,1-Mar-20,6,,,,,
Oman,OMN,2-Mar-20,6,,,,,
Oman,OMN,3-Mar-20,7,,,,,
Oman,OMN,5-Mar-20,15,,,,,
Oman,OMN,6-Mar-20,16,,,,,
Oman,OMN,10-Mar-20,18,,,,,
Oman,OMN,11-Mar-20,18,,,,,
Oman,OMN,14-Mar-20,20,,,,,
Oman,OMN,15-Mar-20,20,,,,,
Oman,OMN,16-Mar-20,22,,,,,
Oman,OMN,17-Mar-20,24,,,,,
Oman,OMN,18-Mar-20,24,,,,,
Oman,OMN,19-Mar-20,39,,,,,
Oman,OMN,20-Mar-20,39,,,,,
Oman,OMN,21-Mar-20,48,,,,,
Oman,OMN,22-Mar-20,52,,,,,
Oman,OMN,23-Mar-20,55,,,,,
Oman,OMN,24-Mar-20,66,,,,,
Oman,OMN,25-Mar-20,84,,,,,
Oman,OMN,26-Mar-20,99,,,,,
Oman,OMN,27-Mar-20,109,,,,,
Oman,OMN,28-Mar-20,131,,,,,
Oman,OMN,29-Mar-20,152,,,,,
Oman,OMN,30-Mar-20,167,,,,,
Oman,OMN,31-Mar-20,179,,,,,
Oman,OMN,1-Apr-20,192,,,,,
Oman,OMN,2-Apr-20,210,,,,,
Oman,OMN,3-Apr-20,231,,,,,
Oman,OMN,4-Apr-20,231,,,,,
Oman,OMN,5-Apr-20,277,,,,,
Oman,OMN,6-Apr-20,298,,,,,
Oman,OMN,7-Apr-20,371,,,,,
Oman,OMN,8-Apr-20,419,,,,,
Oman,OMN,9-Apr-20,419,,,,,
Oman,OMN,10-Apr-20,457,,,,,
Oman,OMN,11-Apr-20,484,,,,,
Oman,OMN,12-Apr-20,546,,,,,
Oman,OMN,13-Apr-20,599,,,,,
Oman,OMN,14-Apr-20,813,,,,,
Oman,OMN,15-Apr-20,910,,,,,
Oman,OMN,16-Apr-20,910,,,,,
Oman,OMN,17-Apr-20,1019,,,,,
Oman,OMN,18-Apr-20,1069,,,,,
Oman,OMN,19-Apr-20,1180,,,,,
Oman,OMN,20-Apr-20,1266,,,,,
Oman,OMN,21-Apr-20,1508,,,,,
Oman,OMN,22-Apr-20,1508,,,,,
Oman,OMN,23-Apr-20,1614,,,,,
Oman,OMN,24-Apr-20,1716,,,,,
Oman,OMN,25-Apr-20,1790,,,,,
Oman,OMN,26-Apr-20,1905,,,,,
Oman,OMN,27-Apr-20,1998,,,,,
Oman,OMN,28-Apr-20,2049,,,,,
Oman,OMN,29-Apr-20,2131,,,,,
Pakistan,PAK,27-Feb-20,2,,,,,
Pakistan,PAK,28-Feb-20,2,,,,,
Pakistan,PAK,29-Feb-20,2,,,,,
Pakistan,PAK,1-Mar-20,4,,,,,
Pakistan,PAK,2-Mar-20,4,,,,,
Pakistan,PAK,4-Mar-20,5,,,,,
Pakistan,PAK,7-Mar-20,6,,,,,
Pakistan,PAK,10-Mar-20,16,,,,,
Pakistan,PAK,11-Mar-20,16,,,,,
Pakistan,PAK,12-Mar-20,20,,,,,
Pakistan,PAK,13-Mar-20,21,,,,,
Pakistan,PAK,14-Mar-20,21,,,,,
Pakistan,PAK,15-Mar-20,30,,,,,
Pakistan,PAK,16-Mar-20,31,,,,,
Pakistan,PAK,17-Mar-20,187,,,,,
Pakistan,PAK,18-Mar-20,187,,,,,
Pakistan,PAK,19-Mar-20,302,,,,,
Pakistan,PAK,20-Mar-20,478,,,,,
Pakistan,PAK,21-Mar-20,495,,,,,
Pakistan,PAK,22-Mar-20,646,,,,,
Pakistan,PAK,23-Mar-20,784,,,,,
Pakistan,PAK,24-Mar-20,887,,,,,
Pakistan,PAK,25-Mar-20,991,,,,,
Pakistan,PAK,26-Mar-20,1057,,,,,
Pakistan,PAK,27-Mar-20,1197,,,,,
Pakistan,PAK,28-Mar-20,1197,,,,,
Pakistan,PAK,29-Mar-20,1408,,,,,
Pakistan,PAK,30-Mar-20,1526,,,,,
Pakistan,PAK,31-Mar-20,1625,,,,,
Pakistan,PAK,1-Apr-20,2039,,,,,
Pakistan,PAK,2-Apr-20,2291,,,,,
Pakistan,PAK,3-Apr-20,2291,,,,,
Pakistan,PAK,4-Apr-20,2291,,,,,
Pakistan,PAK,5-Apr-20,2450,,,,,
Pakistan,PAK,6-Apr-20,3277,,,,,
Pakistan,PAK,7-Apr-20,3864,,,,,
Pakistan,PAK,8-Apr-20,4072,,,,,
Pakistan,PAK,9-Apr-20,4322,,,,,
Pakistan,PAK,10-Apr-20,4601,,,,,
Pakistan,PAK,11-Apr-20,4788,,,,,
Pakistan,PAK,12-Apr-20,5038,,,,,
Pakistan,PAK,13-Apr-20,5374,,,,,
Pakistan,PAK,14-Apr-20,5716,,,,,
Pakistan,PAK,15-Apr-20,5988,,,,,
Pakistan,PAK,16-Apr-20,6505,,,,,
Pakistan,PAK,17-Apr-20,7025,,,,,
Pakistan,PAK,18-Apr-20,7481,,,,,
Pakistan,PAK,19-Apr-20,7993,,,,,
Pakistan,PAK,20-Apr-20,8418,,,,,
Pakistan,PAK,21-Apr-20,9216,,,,,
Pakistan,PAK,22-Apr-20,9749,,,,,
Pakistan,PAK,23-Apr-20,9749,,,,,
Pakistan,PAK,24-Apr-20,11155,,,,,
Pakistan,PAK,25-Apr-20,11940,,,,,
Pakistan,PAK,26-Apr-20,12723,,,,,
Pakistan,PAK,27-Apr-20,13328,,,,,
Pakistan,PAK,28-Apr-20,14079,,,,,
Pakistan,PAK,29-Apr-20,14885,,,,,
Palestine,PSE,6-Mar-20,7,,,,,
Palestine,PSE,7-Mar-20,16,,,,,
Palestine,PSE,8-Mar-20,19,,,,,
Palestine,PSE,10-Mar-20,20,,,,,
Palestine,PSE,11-Mar-20,29,,,,,
Palestine,PSE,12-Mar-20,30,,,,,
Palestine,PSE,14-Mar-20,35,,,,,
Palestine,PSE,15-Mar-20,38,,,,,
Palestine,PSE,16-Mar-20,38,,,,,
Palestine,PSE,17-Mar-20,39,,,,,
Palestine,PSE,18-Mar-20,41,,,,,
Palestine,PSE,19-Mar-20,44,,,,,
Palestine,PSE,20-Mar-20,47,,,,,
Palestine,PSE,21-Mar-20,48,,,,,
Palestine,PSE,22-Mar-20,52,,,,,
Palestine,PSE,23-Mar-20,59,,,,,
Palestine,PSE,24-Mar-20,59,,,,,
Palestine,PSE,25-Mar-20,60,,,,,
Palestine,PSE,26-Mar-20,62,,,,,
Palestine,PSE,27-Mar-20,84,,,,,
Palestine,PSE,28-Mar-20,91,,,,,
Palestine,PSE,29-Mar-20,97,,,,,
Palestine,PSE,30-Mar-20,106,,,,,
Palestine,PSE,31-Mar-20,115,,,,,
Palestine,PSE,1-Apr-20,117,,,,,
Palestine,PSE,2-Apr-20,134,,,,,
Palestine,PSE,3-Apr-20,155,,,,,
Palestine,PSE,4-Apr-20,155,,,,,
Palestine,PSE,6-Apr-20,217,,,,,
Palestine,PSE,7-Apr-20,253,,,,,
Palestine,PSE,8-Apr-20,260,,,,,
Palestine,PSE,9-Apr-20,263,,,,,
Palestine,PSE,10-Apr-20,263,,,,,
Palestine,PSE,11-Apr-20,266,,,,,
Palestine,PSE,12-Apr-20,268,,,,,
Palestine,PSE,13-Apr-20,268,,,,,
Palestine,PSE,14-Apr-20,268,,,,,
Palestine,PSE,15-Apr-20,287,,,,,
Palestine,PSE,16-Apr-20,291,,,,,
Palestine,PSE,17-Apr-20,294,,,,,
Palestine,PSE,18-Apr-20,307,,,,,
Palestine,PSE,19-Apr-20,313,,,,,
Palestine,PSE,20-Apr-20,322,,,,,
Palestine,PSE,21-Apr-20,329,,,,,
Palestine,PSE,22-Apr-20,329,,,,,
Palestine,PSE,23-Apr-20,335,,,,,
Palestine,PSE,24-Apr-20,336,,,,,
Palestine,PSE,25-Apr-20,340,,,,,
Palestine,PSE,26-Apr-20,342,,,,,
Palestine,PSE,27-Apr-20,495,,,,,
Palestine,PSE,28-Apr-20,495,,,,,
Palestine,PSE,29-Apr-20,495,,,,,
Panama,PAN,10-Mar-20,1,,,,,
Panama,PAN,11-Mar-20,7,,,,,
Panama,PAN,12-Mar-20,14,,,,,
Panama,PAN,13-Mar-20,27,,,,,
Panama,PAN,14-Mar-20,36,,,,,
Panama,PAN,15-Mar-20,43,,,,,
Panama,PAN,16-Mar-20,43,,,,,
Panama,PAN,17-Mar-20,69,,,,,
Panama,PAN,18-Mar-20,86,,,,,
Panama,PAN,19-Mar-20,109,,,,,
Panama,PAN,20-Mar-20,137,,,,,
Panama,PAN,21-Mar-20,200,,,,,
Panama,PAN,22-Mar-20,245,,,,,
Panama,PAN,23-Mar-20,313,,,,,
Panama,PAN,24-Mar-20,345,,,,,
Panama,PAN,25-Mar-20,443,,,,,
Panama,PAN,26-Mar-20,588,,,,,
Panama,PAN,27-Mar-20,674,,,,,
Panama,PAN,28-Mar-20,786,,,,,
Panama,PAN,29-Mar-20,901,,,,,
Panama,PAN,30-Mar-20,989,,,,,
Panama,PAN,31-Mar-20,1075,,,,,
Panama,PAN,1-Apr-20,1181,,,,,
Panama,PAN,2-Apr-20,1317,,,,,
Panama,PAN,3-Apr-20,1475,,,,,
Panama,PAN,4-Apr-20,1673,,,,,
Panama,PAN,5-Apr-20,1801,,,,,
Panama,PAN,6-Apr-20,1988,,,,,
Panama,PAN,7-Apr-20,2100,,,,,
Panama,PAN,8-Apr-20,2249,,,,,
Panama,PAN,9-Apr-20,2528,,,,,
Panama,PAN,10-Apr-20,2752,,,,,
Panama,PAN,11-Apr-20,2974,,,,,
Panama,PAN,12-Apr-20,3234,,,,,
Panama,PAN,13-Apr-20,3400,,,,,
Panama,PAN,14-Apr-20,3472,,,,,
Panama,PAN,15-Apr-20,3574,,,,,
Panama,PAN,16-Apr-20,3751,,,,,
Panama,PAN,17-Apr-20,4016,,,,,
Panama,PAN,18-Apr-20,4210,,,,,
Panama,PAN,19-Apr-20,4273,,,,,
Panama,PAN,20-Apr-20,4467,,,,,
Panama,PAN,21-Apr-20,4658,,,,,
Panama,PAN,22-Apr-20,4821,,,,,
Panama,PAN,23-Apr-20,4992,,,,,
Panama,PAN,24-Apr-20,5166,,,,,
Panama,PAN,25-Apr-20,5338,,,,,
Panama,PAN,26-Apr-20,5538,,,,,
Panama,PAN,27-Apr-20,5779,,,,,
Panama,PAN,28-Apr-20,6021,,,,,
Panama,PAN,29-Apr-20,6200,,,,,
Papua New Guinea,PNG,21-Mar-20,1,,,,,
Papua New Guinea,PNG,22-Mar-20,1,,,,,
Papua New Guinea,PNG,23-Mar-20,1,,,,,
Papua New Guinea,PNG,24-Mar-20,1,,,,,
Papua New Guinea,PNG,25-Mar-20,1,,,,,
Papua New Guinea,PNG,26-Mar-20,1,,,,,
Papua New Guinea,PNG,27-Mar-20,1,,,,,
Papua New Guinea,PNG,28-Mar-20,1,,,,,
Papua New Guinea,PNG,29-Mar-20,1,,,,,
Papua New Guinea,PNG,30-Mar-20,1,,,,,
Papua New Guinea,PNG,31-Mar-20,1,,,,,
Papua New Guinea,PNG,1-Apr-20,1,,,,,
Papua New Guinea,PNG,2-Apr-20,1,,,,,
Papua New Guinea,PNG,3-Apr-20,1,,,,,
Papua New Guinea,PNG,4-Apr-20,1,,,,,
Papua New Guinea,PNG,5-Apr-20,1,,,,,
Papua New Guinea,PNG,6-Apr-20,1,,,,,
Papua New Guinea,PNG,7-Apr-20,1,,,,,
Papua New Guinea,PNG,8-Apr-20,2,,,,,
Papua New Guinea,PNG,9-Apr-20,2,,,,,
Papua New Guinea,PNG,10-Apr-20,2,,,,,
Papua New Guinea,PNG,11-Apr-20,2,,,,,
Papua New Guinea,PNG,12-Apr-20,2,,,,,
Papua New Guinea,PNG,13-Apr-20,2,,,,,
Papua New Guinea,PNG,14-Apr-20,2,,,,,
Papua New Guinea,PNG,15-Apr-20,2,,,,,
Papua New Guinea,PNG,16-Apr-20,2,,,,,
Papua New Guinea,PNG,17-Apr-20,7,,,,,
Papua New Guinea,PNG,18-Apr-20,7,,,,,
Papua New Guinea,PNG,19-Apr-20,7,,,,,
Papua New Guinea,PNG,20-Apr-20,7,,,,,
Papua New Guinea,PNG,21-Apr-20,7,,,,,
Papua New Guinea,PNG,22-Apr-20,7,,,,,
Papua New Guinea,PNG,23-Apr-20,8,,,,,
Papua New Guinea,PNG,24-Apr-20,8,,,,,
Papua New Guinea,PNG,25-Apr-20,8,,,,,
Papua New Guinea,PNG,26-Apr-20,8,,,,,
Papua New Guinea,PNG,27-Apr-20,8,,,,,
Papua New Guinea,PNG,28-Apr-20,8,,,,,
Papua New Guinea,PNG,29-Apr-20,8,,,,,
Paraguay,PRY,8-Mar-20,1,,,,,
Paraguay,PRY,11-Mar-20,5,,,,,
Paraguay,PRY,13-Mar-20,6,,,,,
Paraguay,PRY,14-Mar-20,7,,,,,
Paraguay,PRY,16-Mar-20,8,,,,,
Paraguay,PRY,17-Mar-20,9,,,,,
Paraguay,PRY,18-Mar-20,11,,,,,
Paraguay,PRY,19-Mar-20,11,,,,,
Paraguay,PRY,20-Mar-20,13,,,,,
Paraguay,PRY,21-Mar-20,18,,,,,
Paraguay,PRY,22-Mar-20,22,,,,,
Paraguay,PRY,23-Mar-20,22,,,,,
Paraguay,PRY,24-Mar-20,27,,,,,
Paraguay,PRY,25-Mar-20,37,,,,,
Paraguay,PRY,26-Mar-20,41,,,,,
Paraguay,PRY,27-Mar-20,52,,,,,
Paraguay,PRY,28-Mar-20,56,,,,,
Paraguay,PRY,29-Mar-20,59,,,,,
Paraguay,PRY,30-Mar-20,64,,,,,
Paraguay,PRY,31-Mar-20,65,,,,,
Paraguay,PRY,1-Apr-20,69,,,,,
Paraguay,PRY,2-Apr-20,69,,,,,
Paraguay,PRY,3-Apr-20,77,,,,,
Paraguay,PRY,4-Apr-20,96,,,,,
Paraguay,PRY,5-Apr-20,104,,,,,
Paraguay,PRY,6-Apr-20,113,,,,,
Paraguay,PRY,7-Apr-20,113,,,,,
Paraguay,PRY,8-Apr-20,115,,,,,
Paraguay,PRY,9-Apr-20,124,,,,,
Paraguay,PRY,10-Apr-20,129,,,,,
Paraguay,PRY,11-Apr-20,133,,,,,
Paraguay,PRY,12-Apr-20,134,,,,,
Paraguay,PRY,13-Apr-20,147,,,,,
Paraguay,PRY,14-Apr-20,159,,,,,
Paraguay,PRY,15-Apr-20,161,,,,,
Paraguay,PRY,16-Apr-20,174,,,,,
Paraguay,PRY,17-Apr-20,174,,,,,
Paraguay,PRY,18-Apr-20,202,,,,,
Paraguay,PRY,19-Apr-20,202,,,,,
Paraguay,PRY,20-Apr-20,206,,,,,
Paraguay,PRY,21-Apr-20,208,,,,,
Paraguay,PRY,22-Apr-20,213,,,,,
Paraguay,PRY,23-Apr-20,213,,,,,
Paraguay,PRY,24-Apr-20,220,,,,,
Paraguay,PRY,25-Apr-20,223,,,,,
Paraguay,PRY,26-Apr-20,228,,,,,
Paraguay,PRY,27-Apr-20,228,,,,,
Paraguay,PRY,28-Apr-20,230,,,,,
Paraguay,PRY,29-Apr-20,239,,,,,
Peru,PER,7-Mar-20,1,,,,,
Peru,PER,9-Mar-20,7,,,,,
Peru,PER,10-Mar-20,9,,,,,
Peru,PER,11-Mar-20,11,,,,,
Peru,PER,12-Mar-20,17,,,,,
Peru,PER,13-Mar-20,22,,,,,
Peru,PER,14-Mar-20,38,,,,,
Peru,PER,15-Mar-20,43,,,,,
Peru,PER,16-Mar-20,71,,,,,
Peru,PER,17-Mar-20,86,,,,,
Peru,PER,18-Mar-20,117,,,,,
Peru,PER,19-Mar-20,145,,,,,
Peru,PER,20-Mar-20,234,,,,,
Peru,PER,21-Mar-20,263,,,,,
Peru,PER,22-Mar-20,318,,,,,
Peru,PER,23-Mar-20,363,,,,,
Peru,PER,24-Mar-20,395,,,,,
Peru,PER,25-Mar-20,416,,,,,
Peru,PER,26-Mar-20,558,,,,,
Peru,PER,27-Mar-20,580,,,,,
Peru,PER,28-Mar-20,635,,,,,
Peru,PER,29-Mar-20,671,,,,,
Peru,PER,30-Mar-20,852,,,,,
Peru,PER,31-Mar-20,950,,,,,
Peru,PER,1-Apr-20,1065,,,,,
Peru,PER,2-Apr-20,1323,,,,,
Peru,PER,3-Apr-20,1414,,,,,
Peru,PER,4-Apr-20,1595,,,,,
Peru,PER,5-Apr-20,1746,,,,,
Peru,PER,6-Apr-20,2281,,,,,
Peru,PER,7-Apr-20,2561,,,,,
Peru,PER,8-Apr-20,2954,,,,,
Peru,PER,9-Apr-20,4342,,,,,
Peru,PER,10-Apr-20,5256,,,,,
Peru,PER,11-Apr-20,5897,,,,,
Peru,PER,12-Apr-20,6848,,,,,
Peru,PER,13-Apr-20,7519,,,,,
Peru,PER,14-Apr-20,7519,,,,,
Peru,PER,15-Apr-20,10303,,,,,
Peru,PER,16-Apr-20,11475,,,,,
Peru,PER,17-Apr-20,12491,,,,,
Peru,PER,18-Apr-20,13489,,,,,
Peru,PER,19-Apr-20,14420,,,,,
Peru,PER,20-Apr-20,15628,,,,,
Peru,PER,21-Apr-20,16325,,,,,
Peru,PER,22-Apr-20,17837,,,,,
Peru,PER,23-Apr-20,19250,,,,,
Peru,PER,24-Apr-20,20914,,,,,
Peru,PER,25-Apr-20,21648,,,,,
Peru,PER,26-Apr-20,25331,,,,,
Peru,PER,27-Apr-20,27517,,,,,
Peru,PER,28-Apr-20,28699,,,,,
Peru,PER,29-Apr-20,31190,,,,,
Philippines,PHL,30-Jan-20,1,,,,,
Philippines,PHL,31-Jan-20,1,,,,,
Philippines,PHL,1-Feb-20,1,,,,,
Philippines,PHL,2-Feb-20,2,,,,,
Philippines,PHL,3-Feb-20,2,,,,,
Philippines,PHL,4-Feb-20,2,,,,,
Philippines,PHL,5-Feb-20,2,,,,,
Philippines,PHL,6-Feb-20,3,,,,,
Philippines,PHL,7-Feb-20,3,,,,,
Philippines,PHL,8-Feb-20,3,,,,,
Philippines,PHL,9-Feb-20,3,,,,,
Philippines,PHL,10-Feb-20,3,,,,,
Philippines,PHL,11-Feb-20,3,,,,,
Philippines,PHL,12-Feb-20,3,,,,,
Philippines,PHL,13-Feb-20,3,,,,,
Philippines,PHL,14-Feb-20,3,,,,,
Philippines,PHL,15-Feb-20,3,,,,,
Philippines,PHL,16-Feb-20,3,,,,,
Philippines,PHL,17-Feb-20,3,,,,,
Philippines,PHL,18-Feb-20,3,,,,,
Philippines,PHL,19-Feb-20,3,,,,,
Philippines,PHL,20-Feb-20,3,,,,,
Philippines,PHL,21-Feb-20,3,,,,,
Philippines,PHL,22-Feb-20,3,,,,,
Philippines,PHL,23-Feb-20,3,,,,,
Philippines,PHL,24-Feb-20,3,,,,,
Philippines,PHL,25-Feb-20,3,,,,,
Philippines,PHL,26-Feb-20,3,,,,,
Philippines,PHL,27-Feb-20,3,,,,,
Philippines,PHL,28-Feb-20,3,,,,,
Philippines,PHL,29-Feb-20,3,,,,,
Philippines,PHL,1-Mar-20,3,,,,,
Philippines,PHL,2-Mar-20,3,,,,,
Philippines,PHL,7-Mar-20,5,,,,,
Philippines,PHL,8-Mar-20,6,,,,,
Philippines,PHL,9-Mar-20,10,,,,,
Philippines,PHL,10-Mar-20,33,,,,,
Philippines,PHL,11-Mar-20,33,,,,,
Philippines,PHL,12-Mar-20,49,,,,,
Philippines,PHL,13-Mar-20,52,,,,,
Philippines,PHL,14-Mar-20,64,,,,,
Philippines,PHL,15-Mar-20,111,,,,,
Philippines,PHL,16-Mar-20,140,,,,,
Philippines,PHL,17-Mar-20,142,,,,,
Philippines,PHL,18-Mar-20,187,,,,,
Philippines,PHL,19-Mar-20,202,,,,,
Philippines,PHL,20-Mar-20,230,,,,,
Philippines,PHL,21-Mar-20,230,,,,,
Philippines,PHL,22-Mar-20,380,,,,,
Philippines,PHL,23-Mar-20,380,,,,,
Philippines,PHL,24-Mar-20,462,,,,,
Philippines,PHL,25-Mar-20,552,,,,,
Philippines,PHL,26-Mar-20,636,,,,,
Philippines,PHL,27-Mar-20,707,,,,,
Philippines,PHL,28-Mar-20,803,,,,,
Philippines,PHL,29-Mar-20,1075,,,,,
Philippines,PHL,30-Mar-20,1418,,,,,
Philippines,PHL,31-Mar-20,2084,,,,,
Philippines,PHL,1-Apr-20,2084,,,,,
Philippines,PHL,2-Apr-20,2311,,,,,
Philippines,PHL,3-Apr-20,2633,,,,,
Philippines,PHL,4-Apr-20,3018,,,,,
Philippines,PHL,5-Apr-20,3094,,,,,
Philippines,PHL,6-Apr-20,3246,,,,,
Philippines,PHL,7-Apr-20,3660,,,,,
Philippines,PHL,8-Apr-20,3764,,,,,
Philippines,PHL,9-Apr-20,3870,,,,,
Philippines,PHL,10-Apr-20,4076,,,,,
Philippines,PHL,11-Apr-20,4076,,,,,
Philippines,PHL,12-Apr-20,4428,,,,,
Philippines,PHL,13-Apr-20,4648,,,,,
Philippines,PHL,14-Apr-20,4932,,,,,
Philippines,PHL,15-Apr-20,5223,,,,,
Philippines,PHL,16-Apr-20,5453,,,,,
Philippines,PHL,17-Apr-20,5660,,,,,
Philippines,PHL,18-Apr-20,5878,,,,,
Philippines,PHL,19-Apr-20,6087,,,,,
Philippines,PHL,20-Apr-20,6259,,,,,
Philippines,PHL,21-Apr-20,6459,,,,,
Philippines,PHL,22-Apr-20,6599,,,,,
Philippines,PHL,23-Apr-20,6710,,,,,
Philippines,PHL,24-Apr-20,6981,,,,,
Philippines,PHL,25-Apr-20,7192,,,,,
Philippines,PHL,26-Apr-20,7294,,,,,
Philippines,PHL,27-Apr-20,7579,,,,,
Philippines,PHL,28-Apr-20,7777,,,,,
Philippines,PHL,29-Apr-20,7958,,,,,
Poland,POL,4-Mar-20,1,,,,,
Poland,POL,7-Mar-20,5,,,,,
Poland,POL,8-Mar-20,6,,,,,
Poland,POL,9-Mar-20,11,,,,,
Poland,POL,10-Mar-20,17,,,,,
Poland,POL,11-Mar-20,22,,,,,
Poland,POL,12-Mar-20,31,,,,,
Poland,POL,13-Mar-20,49,,,,,
Poland,POL,14-Mar-20,68,,,,,
Poland,POL,15-Mar-20,104,,,,,
Poland,POL,16-Mar-20,125,,,,,
Poland,POL,17-Mar-20,177,,,,,
Poland,POL,18-Mar-20,238,,,,,
Poland,POL,19-Mar-20,287,,,,,
Poland,POL,20-Mar-20,355,,,,,
Poland,POL,21-Mar-20,425,,,,,
Poland,POL,22-Mar-20,536,,,,,
Poland,POL,23-Mar-20,634,,,,,
Poland,POL,24-Mar-20,749,,,,,
Poland,POL,25-Mar-20,901,,,,,
Poland,POL,26-Mar-20,1051,,,,,
Poland,POL,27-Mar-20,1221,,,,,
Poland,POL,28-Mar-20,1389,,,,,
Poland,POL,29-Mar-20,1638,,,,,
Poland,POL,30-Mar-20,1862,,,,,
Poland,POL,31-Mar-20,2055,,,,,
Poland,POL,1-Apr-20,2311,,,,,
Poland,POL,2-Apr-20,2554,,,,,
Poland,POL,3-Apr-20,2946,,,,,
Poland,POL,4-Apr-20,3383,,,,,
Poland,POL,5-Apr-20,3627,,,,,
Poland,POL,6-Apr-20,4102,,,,,
Poland,POL,7-Apr-20,4413,,,,,
Poland,POL,8-Apr-20,4848,,,,,
Poland,POL,9-Apr-20,5205,,,,,
Poland,POL,10-Apr-20,5575,,,,,
Poland,POL,11-Apr-20,5955,,,,,
Poland,POL,12-Apr-20,6356,,,,,
Poland,POL,13-Apr-20,6674,,,,,
Poland,POL,14-Apr-20,6934,,,,,
Poland,POL,15-Apr-20,7202,,,,,
Poland,POL,16-Apr-20,7582,,,,,
Poland,POL,17-Apr-20,7918,,,,,
Poland,POL,18-Apr-20,8379,,,,,
